LID,Volume,Name,Type,Subtype,Current Country,Latitude,Longitude,Location Accuracy
3083,4,FRONTSTAMMLAGER (FRONTSTALAG) 162,Frontstammlager,Unknown,France,48.6758,5.9331,Exact
3084,4,"FRONTSTAMMLAGER (FRONTSTALAG) 170, 171, 172",Frontstammlager,Unknown,France,49.3060,2.6030,Exact
3085,4,"FRONTSTAMMLAGER (FRONTSTALAG) 170, 171, 172",Frontstammlager,Unknown,France,49.8870,2.3124,Exact
3086,4,"FRONTSTAMMLAGER (FRONTSTALAG) 170, 171, 172",Frontstammlager,Unknown,France,50.1518,2.3327,Exact
3087,4,FRONTSTAMMLAGER (FRONTSTALAG) 180,Frontstammlager,Unknown,France,47.3806,0.6836,Exact
3088,4,FRONTSTAMMLAGER (FRONTSTALAG) 181,Frontstammlager,Unknown,Germany,50.1439,8.9400,Exact
3089,4,FRONTSTAMMLAGER (FRONTSTALAG) 182,Frontstammlager,Unknown,Germany,51.0510,10.2450,Exact
3090,4,FRONTSTAMMLAGER (FRONTSTALAG) 183,Frontstammlager,Unknown,France,47.6598,2.7455,Exact
3091,4,FRONTSTAMMLAGER (FRONTSTALAG) 184,Frontstammlager,Unknown,France,45.6470,0.1680,Exact
3092,4,FRONTSTAMMLAGER (FRONTSTALAG) 185,Frontstammlager,Unknown,France,50.7240,3.1530,Exact
3093,4,FRONTSTAMMLAGER (FRONTSTALAG) 186,Frontstammlager,Unknown,Germany,51.2800,9.4750,Exact
3094,4,FRONTSTAMMLAGER (FRONTSTALAG) 190,Frontstammlager,Unknown,France,49.7020,4.9490,Exact
3095,4,FRONTSTAMMLAGER (FRONTSTALAG) 191,Frontstammlager,Unknown,France,49.2223,3.5315,Exact
3096,4,FRONTSTAMMLAGER (FRONTSTALAG) 192,Frontstammlager,Unknown,France,49.5690,3.6340,Exact
3097,4,FRONTSTAMMLAGER (FRONTSTALAG) 193,Frontstammlager,Unknown,France,49.0910,4.8930,Exact
3098,4,FRONTSTAMMLAGER (FRONTSTALAG) 194,Frontstammlager,Unknown,France,48.9621,4.3609,Exact
3099,4,FRONTSTAMMLAGER (FRONTSTALAG) 195,Frontstammlager,Unknown,France,50.7488,2.2537,Exact
3100,4,FRONTSTAMMLAGER (FRONTSTALAG) 200,Frontstammlager,Unknown,France,49.0160,1.1650,Exact
3101,4,FRONTSTAMMLAGER (FRONTSTALAG) 201,Frontstammlager,Unknown,France,48.4261,0.0911,Exact
3102,4,FRONTSTAMMLAGER (FRONTSTALAG) 202,Frontstammlager,Unknown,France,48.4433,1.4912,Exact
3103,4,FRONTSTAMMLAGER (FRONTSTALAG) 203,Frontstammlager,Unknown,France,47.9142,0.2405,Exact
3104,4,FRONTSTAMMLAGER (FRONTSTALAG) 204,Frontstammlager,Unknown,France,49.5690,3.6340,Exact
3105,4,FRONTSTAMMLAGER (FRONTSTALAG) 205,Frontstammlager,Unknown,France,47.3240,2.0780,Exact
3106,4,FRONTSTAMMLAGER (FRONTSTALAG) 210,Frontstammlager,Unknown,France,48.5933,7.7649,Exact
3107,4,FRONTSTAMMLAGER (FRONTSTALAG) 211,Frontstammlager,Unknown,France,48.7360,7.0530,Exact
3108,4,FRONTSTAMMLAGER (FRONTSTALAG) 212,Frontstammlager,Unknown,France,49.1110,6.1680,Exact
3109,4,FRONTSTAMMLAGER (FRONTSTALAG) 213,Frontstammlager,Unknown,France,47.7580,7.3430,Exact
3110,4,FRONTSTAMMLAGER (FRONTSTALAG) 220,Frontstammlager,Unknown,France,48.9396,2.3499,Exact
3111,4,FRONTSTAMMLAGER (FRONTSTALAG) 221,Frontstammlager,Unknown,France,44.8480,0.5610,Exact
3112,4,FRONTSTAMMLAGER (FRONTSTALAG) 222,Frontstammlager,Unknown,France,43.5460,1.0990,Exact
3113,4,FRONTSTAMMLAGER (FRONTSTALAG) 230,Frontstammlager,Unknown,France,46.5687,0.3732,Exact
3114,4,FRONTSTAMMLAGER (FRONTSTALAG) 231,Frontstammlager,Unknown,France,46.6430,-0.2560,Exact
3115,4,FRONTSTAMMLAGER (FRONTSTALAG) 232,Frontstammlager,Unknown,France,47.3620,-1.9410,Exact
3116,4,FRONTSTAMMLAGER (FRONTSTALAG) 240,Frontstammlager,Unknown,France,49.1610,5.3880,Exact
3117,4,FRONTSTAMMLAGER (FRONTSTALAG) 241,Frontstammlager,Unknown,France,48.8890,5.5440,Exact
3118,4,GAFSA GARE,Tunisia Wehrmacht Camps,Unknown,Tunisia,34.3960,8.7920,Exact
3119,4,GOUBELLAT,Tunisia Wehrmacht Camps,Unknown,Tunisia,36.5330,9.6670,Exact
3120,4,HEIMKEHRERLAGER (HEILAG) ANNABURG,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Germany,51.5603,12.9898,Exact
3121,4,HEIMKEHRERLAGER (HEILAG) CHALON-SUR-SAÔNE,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),France,46.7806,4.8528,Exact
3122,4,HEIMKEHRERLAGER (HEILAG) COMPIEGNE,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),France,49.4026,2.8080,Exact
3123,4,HEIMKEHRERLAGER (HEILAG) MONTWY,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Poland,52.7550,18.2550,Exact
3124,4,HEIMKEHRERLAGER (HEILAG) ÖHRINGEN,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Poland,50.2800,18.7320,Exact
3125,4,HEIMKEHRERLAGER (HEILAG) ROUEN,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),France,49.4375,1.1036,Exact
3126,4,HEIMKEHRERLAGER (HEILAG) V A,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Germany,47.6630,9.1750,Exact
3127,4,HEIMKEHRERLAGER (HEILAG) V B,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),France,48.5800,7.7500,Exact
3128,4,HEIMKEHRERLAGER (HEILAG) V C,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Germany,48.4710,7.9410,Exact
3129,4,HEIMKEHRERLAGER (HEILAG) VIII G,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Czechia,50.3700,17.1870,Exact
3130,4,HEIMKEHRERLAGER (HEILAG) VIII H,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Czechia,49.8203,17.1943,Exact
3131,4,HEIMKEHRERLAGER (HEILAG) XVII A,Wehrmacht Prisoner of War Camp (POW Camp),Heilag (Heimkehrerlager),Austria,48.3382,16.7247,Exact
3132,4,HAUPTFLÜCHTLINGSLAGER (HFL) BELAJA KALITWA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Russia,48.1750,40.7380,Exact
3133,4,INTERNIERUNGSLAGER (ILAG) COMPIÈGNE,Camps and Other Facilities for Civilians,Ilag (Internierungslager),France,49.4026,2.8080,Exact
3134,4,INTERNIERUNGSLAGER (ILAG) DONGELBERG,Camps and Other Facilities for Civilians,Ilag (Internierungslager),Belgium,50.7000,4.8170,Exact
3135,4,INTERNIERUNGSLAGER (ILAG) GIROMAGNY,Camps and Other Facilities for Civilians,Ilag (Internierungslager),France,47.7452,6.8252,Exact
3136,4,INTERNIERUNGSLAGER (ILAG) IV,Camps and Other Facilities for Civilians,Ilag (Internierungslager),Czechia,50.5540,13.5049,Exact
3137,4,INTERNIERUNGSLAGER (ILAG) SAINT-DENIS,Camps and Other Facilities for Civilians,Ilag (Internierungslager),France,48.9360,2.3540,Exact
3138,4,INTERNIERUNGSLAGER (ILAG) VII,Camps and Other Facilities for Civilians,Ilag (Internierungslager),Germany,47.9386,12.9368,Exact
3139,4,INTERNIERUNGSLAGER (ILAG) VII Z,Camps and Other Facilities for Civilians,Ilag (Internierungslager),Germany,48.0603,12.7621,Exact
3140,4,INTERNIERUNGSLAGER (ILAG) VIII,Camps and Other Facilities for Civilians,Ilag (Internierungslager),Poland,50.4500,18.5170,Exact
3141,4,INTERNIERUNGSLAGER (ILAG) VITTEL,Camps and Other Facilities for Civilians,Ilag (Internierungslager),France,48.2040,5.9410,Exact
3142,4,INTERNIERUNGSLAGER (ILAG) XIII,Camps and Other Facilities for Civilians,Ilag (Internierungslager),Germany,49.0256,11.0053,Exact
3143,4,INTERNIERUNGSLAGER (ILAG) XVIII,Camps and Other Facilities for Civilians,Ilag (Internierungslager),Austria,46.7830,13.4830,Exact
3144,4,KASSERINE,Tunisia Wehrmacht Camps,Unknown,Tunisia,35.1670,8.8330,Exact
3145,4,KRIEGSGEFANGENENLAGER (KGL) ATHEN,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.9840,23.7710,Exact
3146,4,KRIEGSGEFANGENENLAGER (KGL) CESENA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Italy,44.1330,12.2330,Exact
3147,4,KRIEGSGEFANGENENLAGER (KGL) CORFU,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,39.6170,19.9170,Exact
3148,4,KRIEGSGEFANGENENLAGER (KGL) DÜNKIRCHEN,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),France,51.0380,2.3780,Exact
3149,4,KRIEGSGEFANGENENLAGER (KGL) EUBÖA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,38.4670,23.6000,Exact
3150,4,KRIEGSGEFANGENENLAGER (KGL) FLORENZ,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Italy,43.7944,11.3151,Exact
3151,4,KRIEGSGEFANGENENLAGER (KGL) FORLI,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Italy,44.2330,12.0500,Exact
3152,4,KRIEGSGEFANGENENLAGER (KGL) HÖVIK,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Norway,59.9000,10.5830,Exact
3153,4,KRIEGSGEFANGENENLAGER (KGL) JERSEY,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),United Kingdom,49.1795,-2.1080,Exact
3154,4,KRIEGSGEFANGENENLAGER (KGL) KALAMATA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.0330,22.1170,Exact
3155,4,KRIEGSGEFANGENENLAGER (KGL) KARPATHOS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,35.5830,27.1330,Exact
3156,4,KRIEGSGEFANGENENLAGER (KGL) KEFALLENIA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,38.1830,20.4830,Exact
3157,4,KRIEGSGEFANGENENLAGER (KGL) KIELCE,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Poland,50.8360,20.6480,Exact
3158,4,KRIEGSGEFANGENENLAGER (KGL) KOS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,36.8700,27.1700,Exact
3159,4,KRIEGSGEFANGENENLAGER (KGL) KRETA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.4950,23.4450,Exact
3160,4,KRIEGSGEFANGENENLAGER (KGL) LEIANOKLADION,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,38.9170,22.3000,Exact
3161,4,KRIEGSGEFANGENENLAGER (KGL) LEROS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.1500,26.8500,Exact
3162,4,KRIEGSGEFANGENENLAGER (KGL) LORIENT,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),France,47.7500,-3.3630,Exact
3163,4,KRIEGSGEFANGENENLAGER (KGL) MEGALOPOLIS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.4000,22.1330,Exact
3164,4,KRIEGSGEFANGENENLAGER (KGL) MESSALONGION,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,38.3830,21.4330,Exact
3165,4,KRIEGSGEFANGENENLAGER (KGL) NAXOS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.1000,25.3670,Exact
3166,4,KRIEGSGEFANGENENLAGER (KGL) NEA-KOKKINIA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.9670,23.6330,Exact
3167,4,KRIEGSGEFANGENENLAGER (KGL) NEA-PSYCHIKON,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,38.0170,23.7670,Exact
3168,4,KRIEGSGEFANGENENLAGER (KGL) NOVI PAZAR,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Serbia,43.1500,20.5170,Exact
3169,4,KRIEGSGEFANGENENLAGER (KGL) PATRAS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,38.2500,21.7330,Exact
3170,4,KRIEGSGEFANGENENLAGER (KGL) PISTOIA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Italy,43.9330,10.9170,Exact
3171,4,KRIEGSGEFANGENENLAGER (KGL) POGODINSKOJE,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Russia,48.5720,43.1430,Exact
3172,4,KRIEGSGEFANGENENLAGER (KGL) RHODOS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,36.4330,28.2170,Exact
3173,4,KRIEGSGEFANGENENLAGER (KGL) ROGAVKA,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Russia,58.9540,31.0700,Exact
3174,4,KRIEGSGEFANGENENLAGER (KGL) SAINT-NAZAIRE,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),France,47.2740,-2.2360,Exact
3175,4,KRIEGSGEFANGENENLAGER (KGL) SAMOS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.7500,26.8330,Exact
3176,4,KRIEGSGEFANGENENLAGER (KGL) SANTORIN,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,36.4170,25.4330,Exact
3177,4,KRIEGSGEFANGENENLAGER (KGL) SPLIT,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Croatia,43.5100,16.4500,Exact
3178,4,KRIEGSGEFANGENENLAGER (KGL) SYROS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.4330,24.9170,Exact
3179,4,KRIEGSGEFANGENENLAGER (KGL) THEBEN,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,38.3170,23.3170,Exact
3180,4,KRIEGSGEFANGENENLAGER (KGL) TRIPOLIS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.5170,22.3830,Exact
3181,4,KRIEGSGEFANGENENLAGER (KGL) UROSEVAC,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Kosovo,42.3670,21.1670,Exact
3182,4,KRIEGSGEFANGENENLAGER (KGL) ZAKYNTHOS,Prisoner of War Special Camps,KGL (Kriegsgefangenenlager),Greece,37.8000,20.7500,Exact
3183,4,KRIEGSWEHRMACHTGEFÄNGNIS (KWG) MAKEJEWKA,Wehrmacht Disciplinary Facilities,KWG (Kriegswehrmachtgefängnis),Ukraine,48.0830,38.0670,Exact
3184,4,KRIEGSWEHRMACHTGEFÄNGNIS (KWG) BORISSOW,Wehrmacht Disciplinary Facilities,KWG (Kriegswehrmachtgefängnis),Belarus,54.2539,28.6357,Exact
3185,4,KRIEGSWEHRMACHTGEFÄNGNIS (KWG) DUBNO,Wehrmacht Disciplinary Facilities,KWG (Kriegswehrmachtgefängnis),Ukraine,50.4197,25.7466,Exact
3186,4,KRIEGSWEHRMACHTGEFÄNGNIS (KWG) DÜNABURG,Wehrmacht Disciplinary Facilities,KWG (Kriegswehrmachtgefängnis),Latvia,55.8714,26.4868,Exact
3187,4,KRIEGSWEHRMACHTGEFÄNGNIS (KWG) RIGA,Wehrmacht Disciplinary Facilities,KWG (Kriegswehrmachtgefängnis),Latvia,56.9490,24.1060,Exact
3188,4,KRIEGSWEHRMACHTGEFÄNGNIS (KWG) WILNA,Wehrmacht Disciplinary Facilities,KWG (Kriegswehrmachtgefängnis),Lithuania,54.6830,25.2830,Exact
3189,4,LUFTWAFFE SONDERLAGER OST,Prisoner of War Special Camps,Luftwaffe Sonderlager Ost,Poland,54.1219,22.9345,Exact
3190,4,MARINE DURCHGANGSLAGER (DULAG) GOTENHAFEN,Wehrmacht Prisoner of War Camp (POW Camp),Dulag (Marine Durchgangslager),Poland,54.5000,18.5500,Exact
3191,4,MARINELAGER MARINEINTERNIERTENLAGER (MARLAG MILAG) NORD,Wehrmacht Prisoner of War Camp (POW Camp),Marlag Milag (Marinelager Marineinterniertenlager),Germany,53.2302,9.1263,Exact
3192,4,MARINELAGER MARINEINTERNIERTENLAGER (MARLAG MILAG) SANDBOSTEL,Wehrmacht Prisoner of War Camp (POW Camp),Marlag Milag (Marinelager Marineinterniertenlager),Germany,53.3996,9.1098,Exact
3193,4,MICHAUD,Tunisia Wehrmacht Camps,Unknown,Tunisia,37.0670,9.6000,Exact
3194,4,OFFIZIERLAGER (OFLAG) 10,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,52.7550,18.2550,Exact
3195,4,OFFIZIERLAGER (OFLAG) 52,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Russia,54.6310,22.5730,Exact
3196,4,OFFIZIERLAGER (OFLAG) 53,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Lithuania,55.3564,21.5228,Exact
3197,4,OFFIZIERLAGER (OFLAG) 54 (IV E),Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.7330,13.0460,Exact
3198,4,OFFIZIERLAGER (OFLAG) 55 (V D),Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,48.1070,9.7800,Exact
3199,4,OFFIZIERLAGER (OFLAG) 56,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,53.6990,22.4330,Exact
3200,4,OFFIZIERLAGER (OFLAG) 57,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,53.1350,23.1460,Exact
3201,4,OFFIZIERLAGER (OFLAG) 58,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,52.1500,22.2670,Exact
3202,4,OFFIZIERLAGER (OFLAG) 6,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,50.4500,18.5170,Exact
3203,4,OFFIZIERLAGER (OFLAG) 60,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Lithuania,54.7820,22.8450,Exact
3204,4,OFFIZIERLAGER (OFLAG) 62,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,50.0842,9.9025,Exact
3205,4,OFFIZIERLAGER (OFLAG) 63,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,53.4640,21.8721,Exact
3206,4,OFFIZIERLAGER (OFLAG) 64,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,53.0049,17.7233,Exact
3207,4,OFFIZIERLAGER (OFLAG) 65,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,53.5280,16.7360,Exact
3208,4,OFFIZIERLAGER (OFLAG) 66,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,52.2920,7.9510,Exact
3209,4,OFFIZIERLAGER (OFLAG) 67,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,53.5219,13.2918,Exact
3210,4,OFFIZIERLAGER (OFLAG) 68,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,54.1219,22.9345,Exact
3211,4,OFFIZIERLAGER (OFLAG) 73,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,52.4390,20.5379,Exact
3212,4,OFFIZIERLAGER (OFLAG) 76,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Ukraine,49.8340,24.0246,Exact
3213,4,OFFIZIERLAGER (OFLAG) 77,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,51.5582,21.8377,Exact
3214,4,OFFIZIERLAGER (OFLAG) 78,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,47.7250,12.9090,Exact
3215,4,OFFIZIERLAGER (OFLAG) 78 (VII E),Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,49.2157,11.8333,Exact
3216,4,OFFIZIERLAGER (OFLAG) 79,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,52.3080,10.5581,Exact
3217,4,OFFIZIERLAGER (OFLAG) 8,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,52.8020,12.5750,Exact
3218,4,OFFIZIERLAGER (OFLAG) 80,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,53.3021,13.8209,Exact
3219,4,OFFIZIERLAGER (OFLAG) 83,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,52.9190,9.9770,Exact
3220,4,OFFIZIERLAGER (OFLAG) II A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,53.3021,13.8209,Exact
3221,4,OFFIZIERLAGER (OFLAG) II B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,53.1656,15.4355,Exact
3222,4,OFFIZIERLAGER (OFLAG) II C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,52.9600,15.7500,Exact
3223,4,OFFIZIERLAGER (OFLAG) II D,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,53.5730,16.5370,Exact
3224,4,OFFIZIERLAGER (OFLAG) II E,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,53.5219,13.2918,Exact
3225,4,OFFIZIERLAGER (OFLAG) III A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,52.0583,13.1147,Exact
3226,4,OFFIZIERLAGER (OFLAG) III B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,52.1330,15.4000,Exact
3227,4,OFFIZIERLAGER (OFLAG) III C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.9500,13.9000,Exact
3228,4,OFFIZIERLAGER (OFLAG) IV A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,50.9797,14.1092,Exact
3229,4,OFFIZIERLAGER (OFLAG) IV B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Czechia,50.9189,14.0567,Exact
3230,4,OFFIZIERLAGER (OFLAG) IV C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.1308,12.8075,Exact
3231,4,OFFIZIERLAGER (OFLAG) IV D,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.4514,14.1944,Exact
3232,4,OFFIZIERLAGER (OFLAG) IX A/H,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.1194,9.6621,Exact
3233,4,OFFIZIERLAGER (OFLAG) IX A/Z,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.0012,9.7162,Exact
3234,4,OFFIZIERLAGER (OFLAG) IX B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,50.4830,8.2500,Exact
3235,4,OFFIZIERLAGER (OFLAG) IX C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.0012,9.7162,Exact
3236,4,OFFIZIERLAGER (OFLAG) V A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,49.1449,9.2985,Exact
3237,4,OFFIZIERLAGER (OFLAG) V B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,48.1083,9.7762,Exact
3238,4,OFFIZIERLAGER (OFLAG) V C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,47.9089,9.8964,Exact
3239,4,OFFIZIERLAGER (OFLAG) VI A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.5611,8.0894,Exact
3240,4,OFFIZIERLAGER (OFLAG) VI B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.5176,9.1517,Exact
3241,4,OFFIZIERLAGER (OFLAG) VI C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,52.3002,7.9833,Exact
3242,4,OFFIZIERLAGER (OFLAG) VI D,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.9670,7.6330,Exact
3243,4,OFFIZIERLAGER (OFLAG) VI E,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.6600,6.9640,Exact
3244,4,OFFIZIERLAGER (OFLAG) VII A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,47.6978,11.1927,Exact
3245,4,OFFIZIERLAGER (OFLAG) VII B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,48.8831,11.2072,Exact
3246,4,OFFIZIERLAGER (OFLAG) VII C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,47.9386,12.9368,Exact
3247,4,OFFIZIERLAGER (OFLAG) VII C/Z,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,47.9386,12.9368,Exact
3248,4,OFFIZIERLAGER (OFLAG) VII D,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,47.9386,12.9368,Exact
3249,4,OFFIZIERLAGER (OFLAG) VIII A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,50.9830,18.2170,Exact
3250,4,OFFIZIERLAGER (OFLAG) VIII B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,50.5750,16.6428,Exact
3251,4,OFFIZIERLAGER (OFLAG) VIII C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,51.2630,17.3321,Exact
3252,4,OFFIZIERLAGER (OFLAG) VIII E,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Czechia,49.8352,17.7043,Exact
3253,4,OFFIZIERLAGER (OFLAG) VIII F,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Poland,51.1454,16.2432,Exact
3254,4,OFFIZIERLAGER (OFLAG) VIII G,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Czechia,50.3700,17.1870,Exact
3255,4,OFFIZIERSLAGER (OFLAG) VIII H,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Czechia,49.8203,17.1943,Exact
3256,4,OFFIZIERLAGER (OFLAG) X A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,53.9250,9.5160,Exact
3257,4,OFFIZIERLAGER (OFLAG) X B,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,52.6371,9.2257,Exact
3258,4,OFFIZIERLAGER (OFLAG) X C,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,53.8996,10.6767,Exact
3259,4,OFFIZIERLAGER (OFLAG) X D,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,53.4835,9.8405,Exact
3260,4,OFFIZIERLAGER (OFLAG) XI A,Wehrmacht Prisoner of War Camp (POW Camp),Oflag (Offizierlager),Germany,51.7290,10.2520,Exact
